nlopt_optimizer,fitness_fn,distance_type,noise_type,noise_value,s_fu,s_fv,s_cx,s_cy,s_tx,s_ty,s_tz,s_rx,s_ry,s_rz,s_d0,s_d1,s_d2,s_d3,s_d4,t_fu,t_fv,t_cx,t_cy,t_tx,t_ty,t_tz,t_rx,t_ry,t_rz,t_d0,t_d1,t_d2,t_d3,t_d4,r_fu,r_fv,r_cx,r_cy,r_tx,r_ty,r_tz,r_rx,r_ry,r_rz,r_d0,r_d1,r_d2,r_d3,r_d4,best_fitness,duration_in_s,mean_fitting_reproj_error_col,mean_fitting_reproj_error_row,mean_fitting_reproj_error,mean_dense_reproj_error_col,mean_dense_reproj_error_row,mean_dense_reproj_error,mean_y0_reproj_error_col,mean_y0_reproj_error_row,mean_y0_reproj_error
L_SBPLX,DistanceMap,Far,angled_grid,128.0,700.0,600.0,400.0,400.0,0.0,2.35,7.4,0.0899999999999999,-0.2,-0.2,0.0,0.0,0.0,0.0,-3.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6634.372195335719,615.6708855776897,552.3511793015534,294.01595070740626,-1.0734172250088858,7.395885226691836,7.399971727808081,0.1341051178560154,-0.1249613239101007,-0.1590170282379808,-0.1776448309535188,0.3108770218027827,-9.436775086341496e-05,-0.000438924939521,-4.499339724538698,18803.28125,3.1563273169995227,5752.112169006836,1092.932722132137,5899.230522598678,1418.1935017612284,352.0309421107522,1492.653116638271,2292.7816778825286,608.0721937848047,2412.844119862297
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,700.0,750.0,400.0,300.0,-0.5,2.35,8.9,0.39,0.0,0.1,0.0,0.25,0.0,0.0,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0864197530864,655.5555555555555,533.8820301783264,433.3333333333333,-2.1333333333333333,4.05,8.512345679012345,0.25,0.1338820301783264,-0.0148148148148148,0.0809327846364885,-0.2386831275720164,0.0609053497942386,-0.0814814814814814,2.6008230452674894,1554.453369140625,183.7746272710001,94.20953454226064,256.87342896233383,282.23002470541405,64.03769664298139,247.1341959814673,258.9201212907741,66.87036642614598,245.3310494783805,258.06697679304773
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,700.0,700.0,450.0,300.0,0.0,1.85,8.9,0.1899999999999999,-0.1,0.0,-0.25,-0.25,0.0,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0288065843622,705.6698673982625,401.0973936899863,166.66666666666669,0.0009754610577656,4.05,8.535665294924552,0.1139689071787837,-0.0252400548696845,0.0223136716963877,-0.0137174211248285,-0.1033379058070416,-0.0018899557994208,0.0053040695016003,-0.2661179698216736,10971.3193359375,268.0260248320001,6.034923497070964,3.255601645140608,7.264131307732114,4.328576273380153,4.741653910798713,7.297924693263235,6.075004837768655,1.903761784401336,6.468158079052529
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,700.0,750.0,450.0,300.0,0.0,2.35,8.9,0.39,0.0,0.1,-0.25,0.0,0.0,-0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.6602652034751,658.8477366255145,400.1828989483311,387.18183203779904,0.0263374485596705,1.4154625819234876,8.055555555555555,0.4155235482395976,-0.0065843621399176,-0.0083523853071178,-0.4947416552354823,-0.4612101813747904,-0.1116902911141594,-0.0050297210791037,2.4115226337448563,8559.244140625,242.0007852860008,6.343836314177659,5.6178474867815344,9.20506347223034,5.359861555553005,5.909782995774309,8.721185482763527,3.316551270452907,4.510891781165988,6.031980986036197
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,700.0,700.0,450.0,300.0,0.0,2.35,7.9,0.29,0.1,-0.1,0.25,0.0,0.1,0.0,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7549154092364,761.8808108520043,400.0,166.66666666666669,-0.0263374485596705,6.683333333333333,8.5,0.4166920692983792,-0.0148148148148148,-0.0230452674897119,-0.1440329218106996,-0.3991769547325102,-0.0646649392877102,-0.0433064065437179,-1.3251028806584362,6054.84033203125,260.5220277130011,58.52643373639382,73.41135834204613,101.74373770915923,21.74592405456015,89.01157460780902,95.57701846501442,30.92016995710176,55.70926652171551,68.22162251032208
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,750.0,650.0,400.0,250.0,0.0,2.35,8.4,0.39,-0.1,0.1,0.0,0.0,-0.1,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.8271604938271,714.8148148148148,400.0,166.66666666666669,0.0,4.05,8.5,0.1018518518518518,-0.0345679012345679,0.0691358024691357,-0.3292181069958847,0.0534979423868312,-0.1843621399176954,0.0115226337448559,-1.259259259259259,5653.4287109375,142.38125164700068,18.04799128018188,47.09876201407915,51.85115960581821,8.774793310960483,16.598466158425197,20.05036752318893,12.721294634039657,43.515041733890186,46.29824857157449
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,650.0,650.0,350.0,300.0,0.0,2.35,7.9,0.29,0.0,0.1,0.0,-0.25,0.0,0.0,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0617283950617,694.5130315500686,355.4945892394452,313.7174211248285,1.4222222222222216,1.3841563786008233,5.512345679012345,0.2234034445968602,0.0,6.096631611035575e-05,-0.4320987654320987,-0.2577351013565005,0.1185794848346288,-0.0231367169638774,-0.0082304526748973,4944.51953125,223.1182986300009,37.383003550890656,15.482002676978285,45.52079319459563,43.40252530149378,28.786881998514865,54.91707352479125,47.12920516893903,9.457152293424103,49.14302781969896
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,650.0,700.0,400.0,250.0,0.0,1.85,8.9,0.29,-0.1,0.0,0.0,0.0,0.0,-0.05,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.9341563786008,794.9245541838134,400.0,162.88675506782502,0.0087791495198898,4.060836762688615,8.697530864197528,0.1109967992684042,-0.0049382716049382,0.0113397347965248,-0.2181069958847736,0.1618655692729766,-0.038957475994513,-0.004023776863283,-1.00960219478738,9336.8837890625,156.335736033001,7.755673051794508,5.69416760485081,10.75533604866014,5.537596969599373,5.244134754286865,8.360476482315391,5.75261216926679,6.37371224514114,9.30746861202439
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,700.0,750.0,400.0,250.0,0.5,2.35,7.9,0.29,-0.1,-0.1,0.0,0.25,0.0,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.4313366864807,764.1975308641976,400.1828989483311,168.3127572016461,-0.1063252552964484,6.683333333333333,8.497256515775033,0.3982243560432861,0.0,0.0051211705532693,-0.1486053955189757,0.4385002286236854,-0.1754610577655845,-0.0276787075140984,-2.0036579789666207,5366.1982421875,200.267779844,55.27736677634634,62.49644546341185,93.35267090173724,18.11604542659149,77.1938673907853,82.6831350436876,29.993015957634768,46.14512285604963,58.59380043232197
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,750.0,700.0,400.0,250.0,0.0,2.85,8.4,0.29,-0.1,0.1,0.0,0.25,0.1,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.6886145404665,566.6666666666666,474.1350403901844,300.0,0.0790123456790126,1.416666666666667,9.70713305898491,0.0216049382716049,-0.1511964639536656,0.0049382716049382,0.0507544581618655,-0.4320987654320987,0.1482091144642585,-0.0565157750342935,1.7174211248285314,3866.85302734375,95.61070886900052,41.04308427007161,54.36900511347976,75.84558772344889,44.524061685685766,49.94869502635865,73.53723268399744,41.60504315934956,40.13326515101642,61.27481167638237
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,700.0,650.0,400.0,300.0,0.0,2.35,8.4,0.29,-0.1,-0.1,0.0,-0.25,-0.1,-0.05,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.6322206980643,700.1828989483311,268.4346898338668,166.66666666666669,1.3432098765432086,4.05,9.504115226337449,0.1018518518518518,0.1513793629019966,-0.0543819539704313,0.1358024691358024,-0.1025758268556621,0.0593202255753696,-0.0777930193568053,1.9771376314586184,4350.16357421875,141.94336392300102,43.935430882081306,6.630395467212406,45.73131747776912,48.6017690634482,7.630734116392807,50.29831258655061,42.15057761955099,3.74052584655676,42.48475901591876
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,650.0,650.0,350.0,250.0,0.0,2.85,8.4,0.29,0.0,0.0,0.25,0.0,-0.1,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.8148148148148,773.525377229081,400.5486968449931,166.66666666666669,-0.0263374485596705,6.683333333333333,9.537037037037036,0.4098079561042523,-0.0109739368998628,0.0016460905349794,-0.4746227709190672,-0.401920438957476,-0.1799725651577503,-0.0134430727023319,0.0,6138.62158203125,90.229976188999,51.8890334069087,39.588616000781656,73.11567238670186,21.85971588137844,60.54960961977788,69.18941088328114,31.659104239272587,33.57365175362627,50.04954747840473
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,750.0,650.0,350.0,250.0,-0.5,2.35,8.4,0.1899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0670629477214,844.6730681298582,400.0,433.3333333333333,-0.002926383173297,1.416666666666667,8.450617283950617,0.2437509525986892,0.000182898948331,-0.0252400548696845,0.3691510440481633,-0.1870141746684956,-0.1938728852309099,-0.0021947873799725,-2.4407864654778235,4126.77197265625,229.08119447399983,7.733403205133677,68.04264601359456,69.40013027080619,6.079487871217159,52.74571965819983,53.89305131936911,6.4281168194251865,89.51083627371685,89.95187734211842
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,700.0,700.0,400.0,250.0,-0.5,2.35,8.4,0.39,0.0,0.1,0.0,0.0,-0.1,-0.05,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.1720774272214,665.3711324493217,539.9380175786212,213.001066910532,-0.1576995376721028,6.679721079103794,5.598308184727939,0.2343011736015851,-0.0350556317634506,-0.0680993750952598,-0.3415129807448051,-0.0009144947416552,-0.088401158360006,-0.0066148452979728,0.0,4337.841796875,246.47758003299896,129.83007130891488,116.58132532414426,180.2754490104305,113.2282466014789,160.3348552595022,200.3868911762322,124.69203128016272,107.02967770398838,167.79762468475084
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,700.0,750.0,450.0,250.0,0.0,2.85,7.9,0.29,0.0,0.0,0.0,0.25,0.0,0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.8626733729615,626.7184880353605,400.7925621094346,300.06096631611035,-0.0087791495198903,2.28360768175583,8.12551440329218,0.2980109739368998,-0.0241426611796982,-0.0046944063404968,0.3703703703703702,-0.2734339277549154,0.0673677793019356,0.0136564548087182,-2.224965706447188,9318.6591796875,252.0208957399991,5.616689374741918,6.07955090657318,9.343420176127507,6.46692113771967,6.995192818187308,10.547282674146263,5.235378544285913,5.759724213007294,8.478768287515239
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,650.0,650.0,400.0,300.0,0.5,2.35,8.9,0.29,0.0,0.1,0.0,0.0,0.0,0.05,1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.5398567291571,544.4139612863893,398.41487578113095,390.53497942386826,0.0263374485596705,1.5575445816186562,8.501371742112482,0.499961896052431,-0.0060356652949245,0.1111415942691662,0.2036274958085657,-0.2464563328760859,-0.0670019814052735,-0.039140374942844,-1.966163694558756,5829.158203125,240.66927530199973,7.441310286603014,15.217912617084282,18.479668474338773,17.099754412711548,21.72853890830521,28.59129537715435,4.689508147972354,8.975945695608711,11.052824484513414
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,650.0,700.0,350.0,300.0,-0.5,1.85,8.4,0.29,-0.1,0.0,0.0,-0.25,0.0,0.0,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.2940100594421,811.9341563786008,400.9144947416552,166.66666666666669,0.7023319615912214,4.05,8.537037037037036,0.1212848651120256,-0.0126200274348422,0.0051821368693797,0.0181374790428288,0.452217649748514,-0.1262002743484225,0.004206675811614,-0.027434842249657,7352.978515625,176.33255349299907,34.880528069965564,2.9667507123652515,35.63795207627674,33.51457520013629,4.59373484991287,34.1639201929027,31.24462430622266,3.07104696437679,31.59169271253108
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,750.0,750.0,400.0,300.0,-0.5,2.35,8.4,0.29,0.1,0.0,0.0,0.25,0.0,-0.05,1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.7860082304527,826.3831732967535,533.3333333333333,431.6872427983539,-2.1069958847736627,1.394993141289438,5.512345679012345,0.2678326474622771,-0.1289437585733882,0.0131687242798353,0.0928212162780064,-0.3324188385916781,-0.0230452674897119,0.0672153635116598,0.0082304526748968,4353.87060546875,227.61849390899988,35.52524899567954,71.26263021344448,86.83442099438174,39.394377080302114,48.56967550681506,68.1550909317265,34.501461038494014,91.0469150512058,99.47009581542198
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,700.0,700.0,350.0,300.0,0.5,2.85,8.9,0.39,0.0,0.0,-0.25,0.0,0.0,0.0,1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.9359853680842,751.2117055326933,400.0,168.3127572016461,0.0,4.028326474622771,8.5,0.111225422953818,0.0,0.0,0.2450845907636029,0.1838134430727023,-0.1176040237768632,0.0,1.0260631001371738,11890.5078125,250.25856574999847,4.024618389226492,3.0317570035243424,5.336848774668932,3.4030281581459736,3.7990472700909175,5.612445765157899,2.286491260227306,2.06719704598527,3.309625489065906
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,700.0,700.0,400.0,250.0,0.5,2.85,8.4,0.29,0.1,0.0,0.0,0.0,0.1,-0.05,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.6666666666666,648.9711934156378,400.0,166.84956561499772,0.0,4.060836762688615,5.450617283950617,0.1121399176954732,-0.0170096021947873,-0.0239597622313671,0.114769090077732,-0.4334705075445816,-0.1296753543667124,0.0090534979423868,-0.026520347508002,8493.64453125,145.50651121699957,15.624678649936987,18.313129818296822,25.801189900391623,9.050137502902595,9.89527072054371,15.213873094280997,8.717279541421405,10.627905434160924,15.117005227824553
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,650.0,700.0,400.0,250.0,0.0,2.85,7.9,0.29,0.0,0.0,0.25,0.25,0.0,0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.6713915561652,729.2638317329677,401.6460905349794,166.48376771833563,-0.0087791495198903,4.053612254229538,6.958161865569274,0.1205989940557841,-0.0043895747599451,-0.0005486968449931,-0.2778539856729157,-0.2043895747599451,-0.081572930955647,-0.0001524157902758,0.1106538637402838,9094.353515625,159.9393971059999,5.8305600061699066,9.308769885841116,11.581921486535864,3.5534793505045705,6.732294569869129,8.20288401459878,2.8959089244345284,7.249847038483277,8.043870253496396
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,700.0,700.0,450.0,300.0,0.0,1.85,8.4,0.39,-0.1,0.0,-0.25,0.0,0.0,-0.05,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.5243103185489,835.0403901844231,400.36579789666206,161.7283950617284,-0.0032515368592185,4.05120408474318,9.405349794238685,0.108786770309404,-0.0041457094955037,-0.0049992379210486,-0.3296753543667123,0.2696235329980184,-0.0137783874409389,9.144947416553362e-05,0.3310470964791947,10119.0732421875,208.46782752699983,9.1450333366882,5.382823593607331,11.270028762486232,6.100438011328813,4.9386036548965055,8.622964966963782,7.234790559177437,7.538263058749164,11.08553078982576
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,750.0,700.0,350.0,350.0,-0.5,1.85,8.9,0.29,0.0,0.0,0.0,0.0,0.0,0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.3610730071636,860.8901082152111,400.0609663161104,166.72763298277704,0.1024234110653865,6.683333333333333,9.5,0.4168190824569425,-0.1377229080932784,0.0743179393385154,0.4058832495046487,0.2612406645328454,-0.1580246913580247,0.0342935528120713,-2.8806584362139915,4056.0634765625,171.8557400310001,54.93890330133019,68.11365384471864,93.89676303503342,31.616780859689083,97.2696459732274,106.73422926154282,36.78265449605349,58.809584558649846,75.23601324771977
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,700.0,650.0,400.0,300.0,0.0,1.85,8.9,0.29,-0.1,-0.1,-0.25,0.0,0.0,0.0,-1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.4010059442159,615.5616521871666,534.4307270233196,300.0,-0.002926383173297,6.683333333333333,8.5,0.4602575826855662,-0.073891175125743,0.0673677793019356,-0.0384087791495199,0.0498399634202103,-0.1479042828837067,-0.0625819234872732,-1.9743941472336533,5064.51025390625,207.3914860129989,133.35338243830373,129.6424907096619,188.7698341328189,123.48605659551065,174.14607280108885,216.9726760100449,116.42926411188309,110.38144731474124,163.78326500797
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,700.0,700.0,350.0,350.0,0.5,2.35,8.4,0.29,0.1,-0.1,0.0,0.0,0.1,0.0,1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.2419854696947,705.5479347660417,399.7561347355586,166.3211908753747,0.0087791495198898,4.035550983081847,8.504115226337447,0.1120383071686226,0.0014631915866483,-0.001402225270538,-0.011888431641518,-0.0965300005080526,-2.032210537011858e-05,-0.0001219326322206,-0.2450845907636027,11970.6064453125,246.74429813000097,3.2913404444037337,1.9536365082976777,4.237797959266131,2.0296285090330914,3.880915904414704,4.75780606965991,2.874703800598893,1.2088862496961656,3.3156704246218567
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,700.0,750.0,400.0,250.0,-0.5,2.35,8.9,0.1899999999999999,0.0,-0.1,0.0,0.0,-0.1,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.8376771833562,680.2469135802469,401.6460905349794,428.39506172839504,-2.159670781893004,1.416666666666667,5.501371742112483,0.2438271604938271,0.1788142051516537,-0.0096936442615454,-0.0823045267489712,-0.2505715592135345,-0.1893004115226337,0.0578875171467763,2.8120713305898484,2428.797607421875,314.17299142199954,153.6480545583978,83.67998062083639,193.1334716292616,125.57273867986017,83.5148247688568,160.38630849213231,80.25812437322695,84.54943591753191,126.6463121441509
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,700.0,700.0,400.0,300.0,0.5,2.35,8.4,0.39,-0.1,0.1,0.0,0.25,0.0,0.05,1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.453589391861,587.517146776406,268.3127572016461,300.0,2.844444444444444,1.416666666666667,7.833333333333332,0.1759259259259259,-0.035116598079561,0.1267489711934156,-0.2853223593964334,0.0370370370370369,-0.1960676726108824,0.07599451303155,-1.871056241426612,5984.158203125,227.19392651999988,51.4954485653905,56.44214947747843,78.65856775981564,60.33630110205256,39.17838477240878,74.21006309280733,32.85561752396325,45.29542932338083,58.19500713890309
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,700.0,700.0,400.0,300.0,-0.5,2.85,8.4,0.29,-0.1,-0.1,0.25,-0.25,0.0,0.0,1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.3086419753087,586.9684499314129,400.0,166.66666666666669,0.0,4.05,8.537037037037036,0.0833333333333333,-0.019753086419753,0.0014631915866483,0.4074074074074074,-0.3415637860082304,0.1135802469135802,0.0065843621399176,-2.866941015089163,8750.3544921875,167.00893370999984,7.281664051485288,5.483911295997311,10.276641839341504,8.156428708673488,9.55856453610663,13.666736919762783,6.811753221136003,3.3993715349841893,7.927615949095155
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,650.0,700.0,400.0,350.0,-0.5,2.35,7.9,0.39,0.0,0.0,-0.25,0.0,0.0,-0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.6634659350708,764.1975308641976,400.5486968449931,166.84956561499772,-0.002926383173297,4.05,9.39986282578875,0.1018518518518518,0.0007315957933241,-0.0675506782502667,-0.3066605700350556,0.4924554183813443,-0.1999085505258344,0.0336534064929126,-2.8916323731138545,5287.005859375,127.80036431700135,17.234350011797,44.51347209221853,49.10533495421655,10.436856009126744,16.17152818138181,20.894240355007675,9.24636066646495,41.12376079538592,42.700342877385154
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,700.0,750.0,450.0,350.0,0.0,1.85,8.4,0.1899999999999999,0.1,0.1,0.0,0.0,0.0,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.5683584819387,618.0612711476908,276.5432098765432,300.0,2.870781893004115,1.416666666666667,7.535665294924552,0.2065614997713763,-0.0454808718183203,0.1127876848041457,0.0042676421277244,0.2588020118884314,-0.037738149672306,-0.0948940710257582,-1.3333333333333333,4388.12158203125,225.74068076799995,55.68048715524008,48.09645723712711,75.47137670542865,66.35365575617891,33.81758843869419,76.66436453281125,45.46262453503439,40.62864553468454,62.462761169530125
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,700.0,700.0,400.0,300.0,0.0,2.35,7.9,0.29,0.1,0.1,-0.25,-0.25,-0.1,0.0,1.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.376771833562,736.1327033480669,400.0,300.0203221053701,-0.0003251536859218,4.082510288065843,5.499542752629172,0.3069018950363258,-0.0061169537164049,0.0004877305288827,0.3283036122542295,0.4442920286541685,-0.126118985926942,-0.0170096021947873,-2.000304831580552,5424.38720703125,238.8835304050008,28.785189336689825,124.5523285823469,134.79137616927272,11.783182178044203,104.222409511636,106.34231198729805,9.120196670261969,126.54818324142808,128.91871020224633
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,750.0,700.0,450.0,350.0,0.0,2.85,8.9,0.29,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.6460905349794,704.5724737082762,400.1828989483311,168.3127572016461,0.0175582990397806,4.05,8.504115226337447,0.1017756439567139,0.0173754000914495,0.0109129705837524,0.3653406492912665,-0.0128029263831733,-0.0871818320377991,-0.0370675201950922,1.0754458161865568,8858.8134765625,174.87869924500046,6.408552786096138,4.7219492352497685,8.682461414436158,7.063799961186591,6.118446390727192,10.219889250042428,4.382284833517866,2.8906218127444974,5.789587099357346
G_DIRECT_L,DistanceMapWithPunishment,Medium,vlines,128.0,650.0,700.0,450.0,300.0,0.0,1.85,8.9,0.29,0.0,0.0,-0.25,0.0,-0.1,0.05,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.5482395976223,716.6438042981252,400.0,166.66666666666669,-0.0117055326931874,6.694170096021947,8.512345679012345,0.4148376771833562,-0.0296296296296296,-0.0064014631915866,-0.1234567901234567,0.2162780064014631,-0.1390032007315958,-0.0416095107453132,-1.92318244170096,5226.07470703125,259.0644553700004,61.04436348735631,60.79048910877157,96.91656230568628,23.45545226280792,72.21079812796663,80.64300580673276,33.73410629369395,41.47184627815144,57.87145685321784
G_DIRECT_L,DistanceMapWithPunishment,Near,angled_grid,128.0,710.0,690.0,400.0,300.0,0.0,2.35,8.5,0.29,0.0,0.0,0.0,0.1,0.025,0.01,-0.5,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.6122542295382,517.2229843011736,396.4436315602296,302.1947873799726,-1.4222222222222225,1.416666666666667,4.5,0.4331275720164608,-0.0035360463344002,-0.0065843621399176,0.0371894528273129,-0.2345679012345679,0.1530864197530864,0.0369151044048163,-0.0740740740740739,7725.85888671875,251.14341029999923,95.98171220862986,56.12606534654925,118.0128450354568,114.6032739188242,71.3020236540973,139.54628164564622,101.51797174716256,64.47216118944371,125.62001690023976
G_DIRECT_L,DistanceMapWithPunishment,Near,angled_grid,128.0,690.0,700.0,400.0,300.0,0.0,2.35,8.4,0.2799999999999999,-0.01,0.01,0.1,-0.1,0.0,0.01,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0118884316415,773.3424782807499,401.4631915866484,166.66666666666669,0.0263374485596705,6.683333333333333,8.5,0.4103414113702179,-0.0148148148148148,0.008230452674897,-0.4444444444444444,-0.3584819387288522,-0.0889498552049992,0.0098765432098765,-0.6666666666666665,7198.02734375,238.7478207730001,53.54644357233887,57.89885938641221,88.79216102352908,15.547334512149613,80.13498475807225,85.23662271558487,27.68858811535418,48.54232773519504,59.48526258438537
G_DIRECT_L,DistanceMapWithPunishment,Near,angled_grid,128.0,700.0,690.0,400.0,310.0,-0.1,2.25,8.3,0.29,-0.01,0.0,0.0,0.0,0.025,0.0,0.0,700.0,700.0,400.0,300.0,0.0,2.35,8.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.3821063862216,566.4228014022253,262.2770919067216,300.5486968449931,2.133333333333333,1.4154625819234876,5.5,0.2497713763145861,0.1333333333333333,-0.128395061728395,0.4732510288065842,0.4677640603566528,0.1288827922572777,0.083676268861454,-2.0,8144.12646484375,196.93573198099875,120.78857056645698,42.79179638035728,135.2552389009875,51.0847112408101,56.50422798182407,82.20312699646878,42.90364089815267,27.31765935245416,56.62393132018199
